10253,1334597852,,,,,,,,,,,5/30/00,5/30/00
10254,1719935202,,,,,,,,,,,5/30/00,5/30/00
10255,1656250449,,,,NEVA LS,,,,,,,5/30/00,5/30/00
10256,1719935202,,,,,,,,,,,5/30/00,5/30/00
10257,-990000745,,,,,,,,,,,5/30/00,5/30/00
10259,-990000745,,,,,,,,,,,5/30/00,5/30/00
10260,-663178996,,,,,,,,,,,5/30/00,5/30/00
10261,-990000745,,,,,,,,,,,5/30/00,5/30/00
10262,-663178996,,,,,,,,,,,5/30/00,5/30/00
10263,-1796039426,,,,WALDRIP LS,,,,,,,5/30/00,5/30/00
10264,1719935202,,,,,,,,,,,5/30/00,5/30/00
10265,-248394585,,,,SADDLE CREEK LS,,,,,,,5/30/00,5/30/00
10266,1719935202,,,,,,,,,,,5/30/00,5/30/00
10267,-10497624,,,,AVOCA,,,,,,,5/30/00,5/30/00
10268,1761687513,,,,,,,,,,,5/30/00,5/30/00
10269,763325768,,,,,,,,,,,5/30/00,5/30/00
10270,1719935202,,,,,,,,,,,5/30/00,5/30/00
10271,-2125103260,,,,,,,,,,,5/30/00,5/30/00
10272,1719935202,,,,,,,,,,,5/30/00,5/30/00
10273,379558817,,,,,,,,,,,5/30/00,5/30/00
10274,1719935202,,,,,,,,,,,5/30/00,5/30/00
10275,1729450554,,,,,,,,,,,5/30/00,5/30/00
10276,1719935202,,,,,,,,,,,5/30/00,5/30/00
10277,870044551,,,,,,,,,,,5/30/00,5/30/00
10278,1761687513,,,,,,,,,,,5/30/00,5/30/00
10279,1402549083,,,,,,,,,,,5/30/00,5/30/00
10280,1761687513,,,,,,,,,,,5/30/00,5/30/00
10281,379558817,,,,,,,,,,,5/30/00,5/30/00
10282,1761687513,,,,,,,,,,,5/30/00,5/30/00
10283,-575688702,,,,,,,,,,,5/30/00,5/30/00
10284,2137158504,,,,,,,,,,,5/30/00,5/30/00
10285,790999825,,,,,,,,,,,5/30/00,5/30/00
10286,2137158504,,,,,,,,,,,5/30/00,5/30/00
10287,1270329157,,,,WAKARUSA LS,,,,,,,5/30/00,5/30/00
10288,2137158504,,,,,,,,,,,5/30/00,5/30/00
10289,-549576383,,,,,,,,,,,5/30/00,5/30/00
10290,1719935202,,,,,,,,,,,5/30/00,5/30/00
10291,1246828123,,,,COAL CREEK,,,,,,,5/30/00,5/30/00
10292,1719935202,,,,,,,,,,,5/30/00,5/30/00
10293,-103007721,,,,,,,,,,,5/30/00,5/30/00
10294,1719935202,,,,,,,,,,,5/30/00,5/30/00
10295,447143948,,,,,,,,,,,5/30/00,5/30/00
10296,15918146,,,,,,,,,,,5/30/00,5/30/00
10297,1671440925,,,,,,,,,,,5/30/00,5/30/00
10298,15918146,,,,,,,,,,,5/30/00,5/30/00
10299,938939950,,,,,,,,,,,5/30/00,5/30/00
10300,15918146,,,,,,,,,,,5/30/00,5/30/00
10301,1604938234,,,,,,,,,,,5/30/00,5/30/00
10302,15918146,,,,,,,,,,,5/30/00,5/30/00
10303,-2404199,,,,,,,,,,,5/30/00,5/30/00
10304,15918146,,,,,,,,,,,5/30/00,5/30/00
10306,15918146,,,,,,,,,,,5/30/00,5/30/00
10307,-504118731,,,,,,,,,,,5/30/00,5/30/00
10308,15918146,,,,,,,,,,,5/30/00,5/30/00
10309,585552449,,,,,,,,,,,5/30/00,5/30/00
10310,15918146,,,,,,,,,,,5/30/00,5/30/00
10311,-502367145,,,,,,,,,,,5/30/00,5/30/00
10312,15918146,,,,,,,,,,,5/30/00,5/30/00
10313,-1473206446,,,,,,,,,,,5/30/00,5/30/00
10314,15918146,,,,,,,,,,,5/30/00,5/30/00
10315,-2115144956,,,,,,,,,,,5/30/00,5/30/00
10316,15918146,,,,,,,,,,,5/30/00,5/30/00
10317,-1610720596,,,,,,,,,,,5/30/00,5/30/00
10318,15918146,,,,,,,,,,,5/30/00,5/30/00
10319,-269500083,,,,,,,,,,,5/30/00,5/30/00
10320,-1622769790,,,,GUNSIGHT SH,,,,,,,5/30/00,5/30/00
10321,-667483662,,,,ROBBINS SH (Q),,,,,,,5/30/00,5/30/00
10322,15918146,,,,,,,,,,,5/30/00,5/30/00
10323,-594559284,,,,,,,,,,,5/30/00,5/30/00
10324,15918146,,,,,,,,,,,5/30/00,5/30/00
10325,-667483662,,,,,,,,,,,5/30/00,5/30/00
10326,15918146,,,,,,,,,,,5/30/00,5/30/00
10327,1944769469,,,,,,,,,,,5/30/00,5/30/00
10328,15918146,,,,,,,,,,,5/30/00,5/30/00
10329,-1753766767,,,,,,,,,,,5/30/00,5/30/00
10330,15918146,,,,,,,,,,,5/30/00,5/30/00
10331,-1473206446,,,,,,,,,,,5/30/00,5/30/00
10332,15918146,,,,,,,,,,,5/30/00,5/30/00
10333,-463142859,,,,,,,,,,,5/30/00,5/30/00
10334,15918146,,,,,,,,,,,5/30/00,5/30/00
10335,-516794934,,,,,,,,,,,5/30/00,5/30/00
10336,15918146,,,,,,,,,,,5/30/00,5/30/00
10337,-6377379,,,,,,,,,,,5/30/00,5/30/00
10338,15918146,,,,,,,,,,,5/30/00,5/30/00
10339,-854143448,,,,,,,,,,,5/30/00,5/30/00
10340,15918146,,,,,,,,,,,5/30/00,5/30/00
10341,-10497624,,,,AVOCA LS TOP,,,,,,,5/30/00,5/30/00
10342,15918146,,,,,,,,,,,5/30/00,5/30/00
10343,-490281048,,,,HEEBNER SH,,,,,,,5/30/00,5/30/00
10344,15918146,,,,,,,,,,,5/30/00,5/30/00
10345,-918310431,,,,FT RILEY LS,,,,,,,5/30/00,5/30/00
10346,15918146,,,,,,,,,,,5/30/00,5/30/00
10347,1587692333,,,,,,,,,,,5/30/00,5/30/00
10348,15918146,,,,,,,,,,,5/30/00,5/30/00
10349,1719935202,,,,,,,,,,,5/30/00,5/30/00
10350,15918146,,,,,,,,,,,5/30/00,5/30/00
10351,-1622769790,,,,WAYLAND SH,,,,,,,5/30/00,5/30/00
10352,15918146,,,,,,,,,,,5/30/00,5/30/00
10353,1719935202,,,,,,,,,,,5/30/00,5/30/00
10354,15918146,,,,,,,,,,,5/30/00,5/30/00
10355,1719935202,,,,,,,,,,,5/30/00,5/30/00
10356,15918146,,,,,,,,,,,5/30/00,5/30/00
10357,-1066674386,,,,,,,,,,,5/30/00,5/30/00
10358,-1622769790,,,,GUNSIGHT SH,,,,,,,5/30/00,5/30/00
10359,1401485229,,,,FARLEY,,,,,,,5/30/00,5/30/00
10360,15918146,,,,,,,,,,,5/30/00,5/30/00
10361,379558817,,,,LITTLE KAW LS BASE,,,,,,,5/30/00,5/30/00
10362,15918146,,,,,,,,,,,5/30/00,5/30/00
10363,74979578,,,,,,,,,,,5/30/00,5/30/00
10364,15918146,,,,,,,,,,,5/30/00,5/30/00
10365,1401485229,,,,FARLEY LOWER,,,,,,,5/30/00,5/30/00
10366,15918146,,,,,,,,,,,5/30/00,5/30/00
10367,-1442181991,,,,,,,,,,,5/30/00,5/30/00
10368,15918146,,,,,,,,,,,5/30/00,5/30/00
10369,1542477452,,,,,,,,,,,5/30/00,5/30/00
10370,15918146,,,,,,,,,,,5/30/00,5/30/00
10373,-98915297,,,,COTTONWOOD LS,,,,,,,5/30/00,5/30/00
10374,15918146,,,,,,,,,,,5/30/00,5/30/00
10375,1542477452,,,,,,,,,,,5/30/00,5/30/00
10376,15918146,,,,,,,,,,,5/30/00,5/30/00
10377,-1449797826,,,,FIVE POINT LS,,,,,,,5/30/00,5/30/00
10378,15918146,,,,,,,,,,,5/30/00,5/30/00
10379,1944769469,,,,,,,,,,,5/30/00,5/30/00
10380,15918146,,,,,,,,,,,5/30/00,5/30/00
10381,1719935202,,,,,,,,,,,5/30/00,5/30/00
10382,15918146,,,,,,,,,,,5/30/00,5/30/00
10383,-1622769790,,,,"""SOUTH BEND"" SH",,,,,,,5/30/00,5/30/00
10384,15918146,,,,,,,,,,,5/30/00,5/30/00
10385,-1622769790,,,,WAYLAND SH,,,,,,,5/30/00,5/30/00
10386,15918146,,,,,,,,,,,5/30/00,5/30/00
10388,15918146,,,,,,,,,,,5/30/00,5/30/00
10389,-74466837,,,,,,,,,,,5/30/00,5/30/00
10390,15918146,,,,,,,,,,,5/30/00,5/30/00
10391,-77459140,,,,SADDLE CREEK,,,,,,,5/30/00,5/30/00
10393,-115966791,,,,,,,,,,,5/30/00,5/30/00
10395,-77459140,,,,SADDLE CREEK LS,,,,,,,5/30/00,5/30/00
10396,1719935202,,,,,,,,,,,5/30/00,5/30/00
10397,1719935202,,,,,,,,,,,5/30/00,5/30/00
10398,1719935202,,,,,,,,,,,5/30/00,5/30/00
10399,-1622769790,,,,GUNSIGHT LS,,,,,,,5/30/00,5/30/00
10400,1719935202,,,,,,,,,,,5/30/00,5/30/00
10401,1028046281,,,,,,,,,,,5/30/00,5/30/00
10402,1719935202,,,,,,,,,,,5/30/00,5/30/00
10403,839480748,,,,,,,,,,,5/30/00,5/30/00
10404,1800712636,,,,,,,,,,,5/30/00,5/30/00
10405,-391401127,,,,WINTERSET LS,,,,,,,5/30/00,5/30/00
10406,-855287495,,,,,,,,,,,5/30/00,5/30/00
10407,-736527187,,,,,,,,,,,5/30/00,5/30/00
10408,1719935202,,,,,,,,,,,5/30/00,5/30/00
10410,1719935202,,,,,,,,,,,5/30/00,5/30/00
10411,709358727,,,,,,,,,,,5/30/00,5/30/00
10412,1719935202,,,,,,,,,,,5/30/00,5/30/00
10413,-195402302,,,,HICKORY CREEK SH,,,,,,,5/30/00,5/30/00
10414,1719935202,,,,,,,,,,,5/30/00,5/30/00
10415,-74154176,,,,,,,,,,,5/30/00,5/30/00
10416,1719935202,,,,,,,,,,,5/30/00,5/30/00
10417,217267626,,,,,,,,,,,5/30/00,5/30/00
10418,1719935202,,,,,,,,,,,5/30/00,5/30/00
10419,988670176,,,,VINLAND SH (Q),,,,,,,5/30/00,5/30/00
10420,1719935202,,,,,,,,,,,5/30/00,5/30/00
10421,-195402302,,,,MERRIAM LS,,,,,,,5/30/00,5/30/00
10422,1719935202,,,,,,,,,,,5/30/00,5/30/00
10423,-195402302,,,,MERRIAM LS,,,,,,,5/30/00,5/30/00
10424,1719935202,,,,,,,,,,,5/30/00,5/30/00
10425,-646296688,,,,,,,,,,,5/30/00,5/30/00
10426,1719935202,,,,,,,,,,,5/30/00,5/30/00
10427,1022608973,,,,,,,,,,,5/30/00,5/30/00
10428,1719935202,,,,,,,,,,,5/30/00,5/30/00
10429,1022608973,,,,,,,,,,,5/30/00,5/30/00
10430,1719935202,,,,,,,,,,,5/30/00,5/30/00
10431,1022608973,,,,,,,,,,,5/30/00,5/30/00
10432,1719935202,,,,,,,,,,,5/30/00,5/30/00
10433,2071673465,,,,,,,,,,,5/30/00,5/30/00
10434,1719935202,,,,,,,,,,,5/30/00,5/30/00
10435,-502367145,,,,AMERICUS LS,,,,,,,5/30/00,5/30/00
10436,1719935202,,,,,,,,,,,5/30/00,5/30/00
10437,-722973266,,,,,,,,,,,5/30/00,5/30/00
10438,1719935202,,,,,,,,,,,5/30/00,5/30/00
10439,-10497624,,,,AVOCA LOWER,,,,,,,5/30/00,5/30/00
10440,1719935202,,,,,,,,,,,5/30/00,5/30/00
10441,-1449797826,,,,FIVE POINT LS,,,,,,,5/30/00,5/30/00
10442,1719935202,,,,,,,,,,,5/30/00,5/30/00
10443,-98915297,,,,MORRILL LS,,,,,,,5/30/00,5/30/00
10444,1719935202,,,,,,,,,,,5/30/00,5/30/00
10445,1022608973,,,,,,,,,,,5/30/00,5/30/00
10446,1719935202,,,,,,,,,,,5/30/00,5/30/00
10447,1719935202,,,,,,,,,,,5/30/00,5/30/00
10448,1719935202,,,,,,,,,,,5/30/00,5/30/00
10449,-1907852377,,,,BROWNVILLE LS,,,,,,,5/30/00,5/30/00
10450,1719935202,,,,,,,,,,,5/30/00,5/30/00
10451,-490281048,,,,SNYDERVILLE SH BASE,,,,,,,5/30/00,5/30/00
10452,1719935202,,,,,,,,,,,5/30/00,5/30/00
10453,1542477452,,,,,,,,,,,5/30/00,5/30/00
10454,1719935202,,,,,,,,,,,5/30/00,5/30/00
10455,-10497624,,,,BEIL LS,,,,,,,5/30/00,5/30/00
10456,1719935202,,,,,,,,,,,5/30/00,5/30/00
10457,-490281048,,,,PLATTSMOUTH LS,,,,,,,5/30/00,5/30/00
10458,1719935202,,,,,,,,,,,5/30/00,5/30/00
10459,414670121,,,,,,,,,,,5/30/00,5/30/00
10460,1719935202,,,,,,,,,,,5/30/00,5/30/00
10461,1022608973,,,,,,,,,,,5/30/00,5/30/00
10462,1719935202,,,,,,,,,,,5/30/00,5/30/00
10463,-1066674386,,,,,,,,,,,5/30/00,5/30/00
10464,1719935202,,,,,,,,,,,5/30/00,5/30/00
10465,-855021396,,,,,,,,,,,5/30/00,5/30/00
10466,1719935202,,,,,,,,,,,5/30/00,5/30/00
10467,1719935202,,,,,,,,,,,5/30/00,5/30/00
10468,1719935202,,,,,,,,,,,5/30/00,5/30/00
10469,1022608973,,,,,,,,,,,5/30/00,5/30/00
10470,1719935202,,,,,,,,,,,5/30/00,5/30/00
10471,-734794297,,,,,,,,,,,5/30/00,5/30/00
10472,1719935202,,,,,,,,,,,5/30/00,5/30/00
10473,709358727,,,,,,,,,,,5/30/00,5/30/00
10474,1719935202,,,,,,,,,,,5/30/00,5/30/00
10475,1719935202,,,,,,,,,,,5/30/00,5/30/00
10476,1719935202,,,,,,,,,,,5/30/00,5/30/00
10477,-10497624,,,,KING HILL SH,,,,,,,5/30/00,5/30/00
10478,1921178654,,,,,,,,,,,5/30/00,5/30/00
10479,1542477452,,,,,,,,,,,5/30/00,5/30/00
10480,-115274830,,,,,,,,,,,5/30/00,5/30/00
10481,1274507868,,,,,,,,,,,5/30/00,5/30/00
10482,-115274830,,,,,,,,,,,5/30/00,5/30/00
10483,-1705520155,,,,,,,,,,,5/30/00,5/30/00
10484,-115274830,,,,,,,,,,,5/30/00,5/30/00
10485,-1698037668,,,,,,,,,,,5/30/00,5/30/00
10486,-115274830,,,,,,,,,,,5/30/00,5/30/00
10487,709358727,,,,,,,,,,,5/30/00,5/30/00
10488,-115274830,,,,,,,,,,,5/30/00,5/30/00
10489,841910960,,,,,,,,,,,5/30/00,5/30/00
10490,-115274830,,,,,,,,,,,5/30/00,5/30/00
10491,1719935202,,,,,,,,,,,5/30/00,5/30/00
10492,-115274830,,,,,,,,,,,5/30/00,5/30/00
10493,709358727,,,,,,,,,,,5/30/00,5/30/00
10494,-115274830,,,,,,,,,,,5/30/00,5/30/00
10495,-1806225314,,,,,,,,,,,5/30/00,5/30/00
10496,-676094034,,,,,,,,,,,5/30/00,5/30/00
10497,1719935202,,,,,,,,,,,5/30/00,5/30/00
10498,-676094034,,,,,,,,,,,5/30/00,5/30/00
10499,839480748,,,,,,,,,,,5/30/00,5/30/00
10500,-676094034,,,,,,,,,,,5/30/00,5/30/00
10501,839480748,,,,,,,,,,,5/30/00,5/30/00
10502,-676094034,,,,,,,,,,,5/30/00,5/30/00
10503,762858832,,,,,,,,,,,5/30/00,5/30/00
10504,-676094034,,,,,,,,,,,5/30/00,5/30/00
10505,-1066674386,,,,DASHNER LS (= U. TOPEKA L,,,,,,,5/30/00,5/30/00
10506,-676094034,,,,,,,,,,,5/30/00,5/30/00
10507,-10497624,,,,AVOCA LS LOWER,,,,,,,5/30/00,5/30/00
10508,-676094034,,,,,,,,,,,5/30/00,5/30/00
10509,1071294787,,,,,,,,,,,5/30/00,5/30/00
10510,-676094034,,,,,,,,,,,5/30/00,5/30/00
10511,1022608973,,,,,,,,,,,5/30/00,5/30/00
10512,-676094034,,,,,,,,,,,5/30/00,5/30/00
10513,-1066674386,,,,HARTFORD LS,,,,,,,5/30/00,5/30/00
10514,-676094034,,,,,,,,,,,5/30/00,5/30/00
10515,-10497624,,,,AVOCA LS,,,,,,,5/30/00,5/30/00
10516,-676094034,,,,,,,,,,,5/30/00,5/30/00
10517,1022608973,,,,,,,,,,,5/30/00,5/30/00
10518,-676094034,,,,,,,,,,,5/30/00,5/30/00
10519,1022608973,,,,,,,,,,,5/30/00,5/30/00
10520,-676094034,,,,,,,,,,,5/30/00,5/30/00
10521,1022608973,,,,,,,,,,,5/30/00,5/30/00
10522,-676094034,,,,,,,,,,,5/30/00,5/30/00
10523,-490281048,,,,PLATTSMOUTH LS,,,,,,,5/30/00,5/30/00
10524,-676094034,,,,,,,,,,,5/30/00,5/30/00
10525,-646296688,,,,,,,,,,,5/30/00,5/30/00
10526,-676094034,,,,,,,,,,,5/30/00,5/30/00
10527,1022608973,,,,,,,,,,,5/30/00,5/30/00
10528,-676094034,,,,,,,,,,,5/30/00,5/30/00
10529,1274507868,,,,,,,,,,,5/30/00,5/30/00
10530,-676094034,,,,,,,,,,,5/30/00,5/30/00
10531,1719935202,,,,,,,,,,,5/30/00,5/30/00
10532,-676094034,,,,,,,,,,,5/30/00,5/30/00
10533,841910960,,,,,,,,,,,5/30/00,5/30/00
10534,-676094034,,,,,,,,,,,5/30/00,5/30/00
10535,-77459140,,,,WALDRIP,,,,,,,5/30/00,5/30/00
10536,-676094034,,,,,,,,,,,5/30/00,5/30/00
10537,709358727,,,,,,,,,,,5/30/00,5/30/00
10538,-676094034,,,,,,,,,,,5/30/00,5/30/00
10539,1719935202,,,,,,,,,,,5/30/00,5/30/00
10540,-676094034,,,,,,,,,,,5/30/00,5/30/00
10541,1719935202,,,,,,,,,,,5/30/00,5/30/00
10542,-10497624,,,,,,,,,,,5/30/00,5/30/00
10543,1719935202,,,,,,,,,,,5/30/00,5/30/00
10544,-10497624,,,,,,,,,,,5/30/00,5/30/00
10545,709358727,,,,,,,,,,,5/30/00,5/30/00
10546,-10497624,,,,,,,,,,,5/30/00,5/30/00
10547,-490281048,,,,,,,,,,,5/30/00,5/30/00
10548,-10497624,,,,,,,,,,,5/30/00,5/30/00
10549,1315994990,,,,,,,,,,,5/30/00,5/30/00
10550,-10497624,,,,,,,,,,,5/30/00,5/30/00
10551,709358727,,,,,,,,,,,5/30/00,5/30/00
10552,-842312494,,,,,,,,,,,5/30/00,5/30/00
10553,1719935202,,,,,,,,,,,5/30/00,5/30/00
10554,-842312494,,,,,,,,,,,5/30/00,5/30/00
10555,1719935202,,,,,,,,,,,5/30/00,5/30/00
10556,-842312494,,,,,,,,,,,5/30/00,5/30/00
10557,1719935202,,,,,,,,,,,5/30/00,5/30/00
10558,-842312494,,,,,,,,,,,5/30/00,5/30/00
10559,1719935202,,,,,,,,,,,5/30/00,5/30/00
10560,-842312494,,,,,,,,,,,5/30/00,5/30/00
10561,-391401127,,,,,,,,,,,5/30/00,5/30/00
10562,-842312494,,,,,,,,,,,5/30/00,5/30/00
10563,1719935202,,,,,,,,,,,5/30/00,5/30/00
10564,2058309456,,,,,,,,,,,5/30/00,5/30/00
10565,131995554,,,,,,,,,,,5/30/00,5/30/00
10566,2058309456,,,,,,,,,,,5/30/00,5/30/00
10568,2058309456,,,,,,,,,,,5/30/00,5/30/00
10570,2058309456,,,,,,,,,,,5/30/00,5/30/00
10572,2058309456,,,,,,,,,,,5/30/00,5/30/00
10574,2058309456,,,,,,,,,,,5/30/00,5/30/00
10576,2058309456,,,,,,,,,,,5/30/00,5/30/00
10578,2058309456,,,,,,,,,,,5/30/00,5/30/00
10580,2058309456,,,,,,,,,,,5/30/00,5/30/00
10582,2058309456,,,,,,,,,,,5/30/00,5/30/00
10584,2058309456,,,,,,,,,,,5/30/00,5/30/00
10586,-842312494,,,,,,,,,,,5/30/00,5/30/00
10587,1022608973,,,,,,,,,,,5/30/00,5/30/00
10588,2058309456,,,,,,,,,,,5/30/00,5/30/00
10589,-1796039426,,,,WALDRIP LS,,,,,,,5/30/00,5/30/00
10590,-842312494,,,,,,,,,,,5/30/00,5/30/00
10591,1719935202,,,,,,,,,,,5/30/00,5/30/00
10592,-842312494,,,,,,,,,,,5/30/00,5/30/00
10593,1719935202,,,,,,,,,,,5/30/00,5/30/00
10594,-1674586766,,,,,,,,,,,5/30/00,5/30/00
10595,841910960,,,,,,,,,,,5/30/00,5/30/00
10596,2058309456,,,,,,,,,,,5/30/00,5/30/00
10597,1719935202,,,,,,,,,,,5/30/00,5/30/00
10598,2058309456,,,,,,,,,,,5/30/00,5/30/00
10599,-490281048,,,,PLATTSMOUTH LS,,,,,,,5/30/00,5/30/00
10600,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10601,-391401127,,,,WINTERSET LS,,,,,,,5/30/00,5/30/00
10602,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10603,1719935202,,,,,,,,,,,5/30/00,5/30/00
10604,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10605,-1816241152,,,,,,,,,,,5/30/00,5/30/00
10606,-842312494,,,,,,,,,,,5/30/00,5/30/00
10607,709358727,,,,,,,,,,,5/30/00,5/30/00
10608,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10609,-844589418,,,,ARGENTINE LS,,,,,,,5/30/00,5/30/00
10610,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10611,1719935202,,,,,,,,,,,5/30/00,5/30/00
10612,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10613,1719935202,,,,,,,,,,,5/30/00,5/30/00
10614,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10615,-956968063,,,,,,,,,,,5/30/00,5/30/00
10616,-1084861231,,,,,,,,,,,5/30/00,5/30/00
10617,189655677,,,,,,,,,,,5/30/00,5/30/00
10618,-842312494,,,,,,,,,,,5/30/00,5/30/00
10619,-537260026,,,,,,,,,,,5/30/00,5/30/00
10621,1719935202,,,,,,,,,,,5/30/00,5/30/00
10622,2071787973,,,,,,,,,,,5/30/00,5/30/00
10623,1719935202,,,,,,,,,,,5/30/00,5/30/00
10624,1719935202,,,,,,,,,,,5/30/00,5/30/00
10625,-676094034,,,,,,,,,,,5/30/00,5/30/00
10626,1719935202,,,,,,,,,,,5/30/00,5/30/00
10627,-676094034,,,,,,,,,,,5/30/00,5/30/00
10628,1719935202,,,,,,,,,,,5/30/00,5/30/00
10629,1719935202,,,,,,,,,,,5/30/00,5/30/00
10630,1761687513,,,,,,,,,,,5/30/00,5/30/00
10631,1719935202,,,,,,,,,,,5/30/00,5/30/00
10632,1761687513,,,,,,,,,,,5/30/00,5/30/00
10633,1719935202,,,,,,,,,,,5/30/00,5/30/00
10634,1761687513,,,,,,,,,,,5/30/00,5/30/00
10635,-63964715,,,,WINTERSET LS,,,,,,,5/30/00,5/30/00
10636,1761687513,,,,,,,,,,,5/30/00,5/30/00
10637,1268428932,,,,,,,,,,,5/30/00,5/30/00
10638,1761687513,,,,,,,,,,,5/30/00,5/30/00
10639,292490432,,,,,,,,,,,5/30/00,5/30/00
10640,1761687513,,,,,,,,,,,5/30/00,5/30/00
10641,-1066674386,,,,,,,,,,,5/30/00,5/30/00
10642,1761687513,,,,,,,,,,,5/30/00,5/30/00
10643,1842695559,,,,,,,,,,,5/30/00,5/30/00
10644,1761687513,,,,,,,,,,,5/30/00,5/30/00
10645,1719935202,,,,,,,,,,,5/30/00,5/30/00
10646,1761687513,,,,,,,,,,,5/30/00,5/30/00
10647,-1066674386,,,,TURNER CREEK SH,,,,,,,5/30/00,5/30/00
10648,1761687513,,,,,,,,,,,5/30/00,5/30/00
10649,1719935202,,,,,,,,,,,5/30/00,5/30/00
10650,566292247,,,,,,,,,,,5/30/00,5/30/00
10651,1639989792,,,,,,,,,,,5/30/00,5/30/00
10652,566292247,,,,,,,,,,,5/30/00,5/30/00
10653,-391401127,,,,,,,,,,,5/30/00,5/30/00
10654,566292247,,,,,,,,,,,5/30/00,5/30/00
10655,131995554,,,,,,,,,,,5/30/00,5/30/00
10656,566292247,,,,,,,,,,,5/30/00,5/30/00
10657,74979578,,,,,,,,,,,5/30/00,5/30/00
10658,1719935202,,,,,,,,,,,5/30/00,5/30/00
10659,-195402302,,,,MERRIAM LS,,,,,,,5/30/00,5/30/00
10660,1719935202,,,,,,,,,,,5/30/00,5/30/00
10661,-33489251,,,,,,,,,,,5/30/00,5/30/00
10662,1719935202,,,,,,,,,,,5/30/00,5/30/00
10663,839480748,,,,,,,,,,,5/30/00,5/30/00
10664,1719935202,,,,,,,,,,,5/30/00,5/30/00
10665,-1796039426,,,,SADDLE CREEK LS,,,,,,,5/30/00,5/30/00
10666,1719935202,,,,,,,,,,,5/30/00,5/30/00
10667,-1796039426,,,,,,,,,,,5/30/00,5/30/00
10668,480657706,,,,,,,,,,,5/30/00,5/30/00
10669,1719935202,,,,,,,,,,,5/30/00,5/30/00
10670,480657706,,,,,,,,,,,5/30/00,5/30/00
10671,-260303954,,,,GUNSIGHT LS,,,,,,,5/30/00,5/30/00
10672,480657706,,,,,,,,,,,5/30/00,5/30/00
10673,680903509,,,,,,,,,,,5/30/00,5/30/00
10674,480657706,,,,,,,,,,,5/30/00,5/30/00
10675,1766094430,,,,,,,,,,,5/30/00,5/30/00
10676,480657706,,,,,,,,,,,5/30/00,5/30/00
10677,-717093083,,,,BROWNWOOD SH,,,,,,,5/30/00,5/30/00
10678,480657706,,,,,,,,,,,5/30/00,5/30/00
10679,1842695559,,,,,,,,,,,5/30/00,5/30/00
10680,1921178654,,,,,,,,,,,5/30/00,5/30/00
10681,-917063024,,,,,,,,,,,5/30/00,5/30/00
10682,839480748,,,,,,,,,,,5/30/00,5/30/00
10683,1921178654,,,,,,,,,,,5/30/00,5/30/00
10684,1268428932,,,,THREE MILE LS,,,,,,,5/30/00,5/30/00
10685,1921178654,,,,,,,,,,,5/30/00,5/30/00
10686,-135839313,,,,,,,,,,,5/30/00,5/30/00
10687,1921178654,,,,,,,,,,,5/30/00,5/30/00
10688,-918310431,,,,,,,,,,,5/30/00,5/30/00
10689,1921178654,,,,,,,,,,,5/30/00,5/30/00
10690,-356217244,,,,,,,,,,,5/30/00,5/30/00
10691,1921178654,,,,,,,,,,,5/30/00,5/30/00
10692,672007835,,,,,,,,,,,5/30/00,5/30/00
10693,1921178654,,,,,,,,,,,5/30/00,5/30/00
10694,-2009003991,,,,,,,,,,,5/30/00,5/30/00
10695,1921178654,,,,,,,,,,,5/30/00,5/30/00
10696,-676094034,,,,,,,,,,,5/30/00,5/30/00
10697,1921178654,,,,,,,,,,,5/30/00,5/30/00
10698,1675451387,,,,,,,,,,,5/30/00,5/30/00
10699,1921178654,,,,,,,,,,,5/30/00,5/30/00
10700,1297890279,,,,,,,,,,,5/30/00,5/30/00
10701,-2010909775,,,,,,,,,,,5/30/00,5/30/00
10702,1719935202,,,,,,,,,,,5/30/00,5/30/00
10703,-2010909775,,,,,,,,,,,5/30/00,5/30/00
10704,-882926589,,,,,,,,,,,5/30/00,5/30/00
10705,-2010909775,,,,,,,,,,,5/30/00,5/30/00
10706,885729003,,,,,,,,,,,5/30/00,5/30/00
10707,1719935202,,,,,,,,,,,5/30/00,5/30/00
10708,-2010909775,,,,,,,,,,,5/30/00,5/30/00
10709,-831046916,,,,,,,,,,,5/30/00,5/30/00
10710,-2010909775,,,,,,,,,,,5/30/00,5/30/00
10711,-490281048,,,,TORONTO LS BASE,,,,,,,5/30/00,5/30/00
10712,-2010909775,,,,,,,,,,,5/30/00,5/30/00
10713,-115274830,,,,MUNCIE CREEK SH TOP,,,,,,,5/30/00,5/30/00
10714,-2010909775,,,,,,,,,,,5/30/00,5/30/00
10715,1360353516,,,,,,,,,,,5/30/00,5/30/00
10716,1719935202,,,,,,,,,,,5/30/00,5/30/00
10717,379558817,,,,VICTORY JCT SH,,,,,,,5/30/00,5/30/00
10719,1719935202,,,,,,,,,,,5/30/00,5/30/00
10721,1719935202,,,,,,,,,,,5/30/00,5/30/00
10722,1719935202,,,,,,,,,,,5/30/00,5/30/00
10723,1022608973,,,,,,,,,,,5/30/00,5/30/00
